ShipmentID,OrderID,ShipmentDate,Status,Carrier
13219,6364,7/5/2024 18:00,Shipped,UPS
13220,2939,7/5/2024 19:00,Shipped,DHL
13221,19906,7/5/2024 20:00,Delayed,FedEx
13222,10370,7/5/2024 21:00,In Transit,UPS
13223,19108,7/5/2024 22:00,Delivered,FedEx
13224,8168,7/5/2024 23:00,In Transit,FedEx
13225,10003,7/6/2024 0:00,In Transit,USPS
13226,3061,7/6/2024 1:00,Delayed,DHL
13227,1005,7/6/2024 2:00,Delivered,DHL
13228,14311,7/6/2024 3:00,In Transit,USPS
13229,6958,7/6/2024 4:00,Delayed,DHL
13230,7860,7/6/2024 5:00,Delayed,UPS
13231,675,7/6/2024 6:00,Delayed,DHL
13232,11420,7/6/2024 7:00,Shipped,DHL
13233,7836,7/6/2024 8:00,Delivered,FedEx
13234,1421,7/6/2024 9:00,Delayed,FedEx
13235,18465,7/6/2024 10:00,In Transit,DHL
13236,1459,7/6/2024 11:00,In Transit,FedEx
13237,18676,7/6/2024 12:00,Delivered,USPS
13238,3216,7/6/2024 13:00,Shipped,USPS
13239,10094,7/6/2024 14:00,Shipped,USPS
13240,5263,7/6/2024 15:00,In Transit,FedEx
13241,19431,7/6/2024 16:00,Shipped,FedEx
13242,9620,7/6/2024 17:00,Delivered,USPS
13243,2243,7/6/2024 18:00,Shipped,FedEx
13244,19017,7/6/2024 19:00,Delayed,DHL
13245,13322,7/6/2024 20:00,Shipped,FedEx
13246,15687,7/6/2024 21:00,In Transit,UPS
13247,19834,7/6/2024 22:00,Delivered,FedEx
13248,4746,7/6/2024 23:00,Shipped,FedEx
13249,10093,7/7/2024 0:00,Shipped,FedEx
13250,4694,7/7/2024 1:00,Delayed,USPS
13251,7299,7/7/2024 2:00,In Transit,DHL
13252,10091,7/7/2024 3:00,Delivered,USPS
13253,13075,7/7/2024 4:00,Delayed,FedEx
13254,1982,7/7/2024 5:00,In Transit,DHL
13255,11096,7/7/2024 6:00,Shipped,DHL
13256,11287,7/7/2024 7:00,In Transit,USPS
13257,9471,7/7/2024 8:00,Shipped,FedEx
13258,19335,7/7/2024 9:00,In Transit,USPS
13259,1922,7/7/2024 10:00,Delivered,DHL
13260,7684,7/7/2024 11:00,Shipped,UPS
13261,1895,7/7/2024 12:00,Shipped,UPS
13262,8191,7/7/2024 13:00,Shipped,USPS
13263,13028,7/7/2024 14:00,Delayed,FedEx
13264,14391,7/7/2024 15:00,In Transit,DHL
13265,1488,7/7/2024 16:00,Shipped,DHL
13266,13558,7/7/2024 17:00,In Transit,DHL
13267,4840,7/7/2024 18:00,Delivered,FedEx
13268,12314,7/7/2024 19:00,In Transit,DHL
13269,17335,7/7/2024 20:00,Shipped,UPS
13270,1635,7/7/2024 21:00,Shipped,USPS
13271,8770,7/7/2024 22:00,Delivered,UPS
13272,13208,7/7/2024 23:00,In Transit,FedEx
13273,13228,7/8/2024 0:00,Shipped,DHL
13274,15861,7/8/2024 1:00,In Transit,FedEx
13275,14252,7/8/2024 2:00,Delayed,USPS
13276,18641,7/8/2024 3:00,Shipped,UPS
13277,11894,7/8/2024 4:00,Shipped,DHL
13278,9760,7/8/2024 5:00,In Transit,UPS
13279,19895,7/8/2024 6:00,Delayed,DHL
13280,16105,7/8/2024 7:00,Shipped,USPS
13281,698,7/8/2024 8:00,Delivered,UPS
13282,10127,7/8/2024 9:00,In Transit,FedEx
13283,275,7/8/2024 10:00,Delayed,FedEx
13284,2702,7/8/2024 11:00,Delayed,FedEx
13285,17069,7/8/2024 12:00,Delivered,USPS
13286,15058,7/8/2024 13:00,Delivered,DHL
13287,11015,7/8/2024 14:00,In Transit,DHL
13288,4656,7/8/2024 15:00,Delayed,FedEx
13289,16782,7/8/2024 16:00,Shipped,UPS
13290,14106,7/8/2024 17:00,Delivered,DHL
13291,11468,7/8/2024 18:00,Delayed,FedEx
13292,15097,7/8/2024 19:00,Delivered,FedEx
13293,2801,7/8/2024 20:00,Shipped,DHL
13294,2961,7/8/2024 21:00,Shipped,FedEx
13295,16004,7/8/2024 22:00,Delayed,UPS
13296,18253,7/8/2024 23:00,Delivered,FedEx
13297,17526,7/9/2024 0:00,In Transit,UPS
13298,11511,7/9/2024 1:00,Delayed,UPS
13299,13047,7/9/2024 2:00,In Transit,FedEx
13300,18961,7/9/2024 3:00,Shipped,DHL
13301,12971,7/9/2024 4:00,Delayed,FedEx
13302,19310,7/9/2024 5:00,In Transit,FedEx
13303,7239,7/9/2024 6:00,Shipped,DHL
13304,7991,7/9/2024 7:00,Shipped,FedEx
13305,1918,7/9/2024 8:00,Delivered,USPS
13306,3954,7/9/2024 9:00,Delivered,UPS
13307,7542,7/9/2024 10:00,Shipped,UPS
13308,9420,7/9/2024 11:00,Delayed,UPS
13309,12165,7/9/2024 12:00,Shipped,UPS
13310,18856,7/9/2024 13:00,In Transit,USPS
13311,11634,7/9/2024 14:00,Delayed,FedEx
13312,4867,7/9/2024 15:00,Delivered,UPS
13313,4602,7/9/2024 16:00,Shipped,UPS
13314,14898,7/9/2024 17:00,In Transit,DHL
13315,6994,7/9/2024 18:00,Delayed,UPS
13316,2329,7/9/2024 19:00,Delayed,USPS
13317,13849,7/9/2024 20:00,In Transit,USPS
13318,7485,7/9/2024 21:00,Delivered,DHL
13319,13375,7/9/2024 22:00,Delayed,USPS
13320,18028,7/9/2024 23:00,In Transit,UPS
13321,6265,7/10/2024 0:00,Delayed,DHL
13322,6061,7/10/2024 1:00,Delivered,USPS
13323,5670,7/10/2024 2:00,In Transit,FedEx
13324,5923,7/10/2024 3:00,Delivered,USPS
13325,6169,7/10/2024 4:00,Delivered,UPS
13326,12021,7/10/2024 5:00,Shipped,USPS
13327,8099,7/10/2024 6:00,In Transit,UPS
13328,2759,7/10/2024 7:00,In Transit,USPS
13329,3877,7/10/2024 8:00,Delivered,USPS
13330,19929,7/10/2024 9:00,Shipped,FedEx
13331,19347,7/10/2024 10:00,Shipped,DHL
13332,7086,7/10/2024 11:00,Delivered,USPS
13333,4533,7/10/2024 12:00,Delayed,UPS
13334,12979,7/10/2024 13:00,Delayed,USPS
13335,8052,7/10/2024 14:00,In Transit,FedEx
13336,3796,7/10/2024 15:00,In Transit,DHL
13337,11321,7/10/2024 16:00,In Transit,DHL
13338,6456,7/10/2024 17:00,Delivered,FedEx
13339,13319,7/10/2024 18:00,Shipped,UPS
13340,10447,7/10/2024 19:00,Shipped,FedEx
13341,4477,7/10/2024 20:00,In Transit,FedEx
13342,7892,7/10/2024 21:00,Shipped,DHL
13343,13987,7/10/2024 22:00,In Transit,UPS
13344,3484,7/10/2024 23:00,In Transit,
13345,17589,7/11/2024 0:00,Shipped,DHL
13346,17874,7/11/2024 1:00,Shipped,FedEx
13347,13853,7/11/2024 2:00,Shipped,UPS
13348,19788,7/11/2024 3:00,Delivered,UPS
13349,6230,7/11/2024 4:00,In Transit,USPS
13350,19229,7/11/2024 5:00,Delayed,UPS
13351,9200,7/11/2024 6:00,Delayed,FedEx
13352,3395,7/11/2024 7:00,Delivered,UPS
13353,6861,7/11/2024 8:00,Delivered,FedEx
13354,16376,7/11/2024 9:00,Delivered,USPS
13355,13775,7/11/2024 10:00,Delivered,FedEx
13356,15955,7/11/2024 11:00,Delayed,USPS
13357,5808,7/11/2024 12:00,Delayed,UPS
13358,2543,7/11/2024 13:00,Delivered,DHL
13359,1735,7/11/2024 14:00,Shipped,UPS
13360,8624,7/11/2024 15:00,Delayed,USPS
13361,2512,7/11/2024 16:00,In Transit,USPS
13362,3733,7/11/2024 17:00,In Transit,FedEx
13363,7118,7/11/2024 18:00,In Transit,FedEx
13364,16310,7/11/2024 19:00,Delivered,
13365,18996,7/11/2024 20:00,Shipped,FedEx
13366,4849,7/11/2024 21:00,In Transit,USPS
13367,12762,7/11/2024 22:00,Delivered,UPS
13368,18032,7/11/2024 23:00,Delivered,USPS
13369,19585,7/12/2024 0:00,Shipped,UPS
13370,11093,7/12/2024 1:00,Shipped,FedEx
13371,383,7/12/2024 2:00,In Transit,
13372,4550,7/12/2024 3:00,In Transit,DHL
13373,7882,7/12/2024 4:00,Shipped,DHL
13374,8412,7/12/2024 5:00,In Transit,FedEx
13375,18451,7/12/2024 6:00,In Transit,UPS
13376,3959,7/12/2024 7:00,In Transit,UPS
13377,5033,7/12/2024 8:00,In Transit,USPS
13378,86,7/12/2024 9:00,Delayed,DHL
13379,14615,7/12/2024 10:00,Shipped,UPS
13380,2292,7/12/2024 11:00,In Transit,USPS
13381,7984,7/12/2024 12:00,In Transit,DHL
13382,7708,7/12/2024 13:00,Delayed,USPS
13383,19872,7/12/2024 14:00,Delayed,DHL
13384,2169,7/12/2024 15:00,Delayed,DHL
13385,10597,7/12/2024 16:00,Delayed,UPS
13386,12433,7/12/2024 17:00,Delivered,USPS
13387,4279,7/12/2024 18:00,Shipped,FedEx
13388,8064,7/12/2024 19:00,Delayed,FedEx
13389,13264,7/12/2024 20:00,Shipped,USPS
13390,6187,7/12/2024 21:00,Delivered,FedEx
13391,17651,7/12/2024 22:00,Delivered,FedEx
13392,12672,7/12/2024 23:00,Shipped,UPS
13393,1176,7/13/2024 0:00,Delayed,UPS
13394,18244,7/13/2024 1:00,In Transit,FedEx
13395,11165,7/13/2024 2:00,In Transit,UPS
13396,8675,7/13/2024 3:00,Delayed,USPS
13397,12058,7/13/2024 4:00,Delivered,USPS
13398,13433,7/13/2024 5:00,Delivered,UPS
13399,1632,7/13/2024 6:00,Delayed,FedEx
13400,17078,7/13/2024 7:00,Shipped,USPS
13401,10510,7/13/2024 8:00,Shipped,USPS
13402,6294,7/13/2024 9:00,Delayed,DHL
13403,15236,7/13/2024 10:00,In Transit,FedEx
13404,7231,7/13/2024 11:00,Delivered,USPS
13405,6447,7/13/2024 12:00,Shipped,FedEx
13406,5554,7/13/2024 13:00,Delayed,FedEx
13407,5363,7/13/2024 14:00,Delayed,DHL
13408,7221,7/13/2024 15:00,Delayed,FedEx
13409,4535,7/13/2024 16:00,Delivered,USPS
13410,4265,7/13/2024 17:00,Shipped,UPS
13411,1534,7/13/2024 18:00,In Transit,FedEx
13412,13785,7/13/2024 19:00,Shipped,UPS
13413,2181,7/13/2024 20:00,Delivered,DHL
13414,3510,7/13/2024 21:00,Delivered,USPS
13415,15912,7/13/2024 22:00,In Transit,USPS
13416,11175,7/13/2024 23:00,Delayed,DHL
13417,5533,7/14/2024 0:00,In Transit,FedEx
13418,19795,7/14/2024 1:00,In Transit,FedEx
13419,1836,7/14/2024 2:00,Delivered,USPS
13420,15916,7/14/2024 3:00,In Transit,UPS
13421,18248,7/14/2024 4:00,Shipped,DHL
13422,12599,7/14/2024 5:00,Delayed,FedEx
13423,13087,7/14/2024 6:00,Delivered,UPS
13424,9186,7/14/2024 7:00,In Transit,DHL
13425,17732,7/14/2024 8:00,Delayed,FedEx
13426,1397,7/14/2024 9:00,In Transit,FedEx
13427,4413,7/14/2024 10:00,Shipped,UPS
13428,6314,7/14/2024 11:00,Delivered,USPS
13429,8883,7/14/2024 12:00,In Transit,FedEx
13430,19410,7/14/2024 13:00,In Transit,FedEx
13431,6816,7/14/2024 14:00,Delivered,DHL
13432,8104,7/14/2024 15:00,Shipped,UPS
13433,11390,7/14/2024 16:00,Shipped,FedEx
13434,11465,7/14/2024 17:00,Shipped,FedEx
13435,3537,7/14/2024 18:00,In Transit,UPS
13436,862,7/14/2024 19:00,In Transit,DHL
13437,7426,7/14/2024 20:00,In Transit,UPS
13438,11446,7/14/2024 21:00,Delayed,DHL
13439,2313,7/14/2024 22:00,Shipped,USPS
13440,9486,7/14/2024 23:00,Delayed,FedEx
13441,13855,7/15/2024 0:00,Delivered,FedEx
13442,15800,7/15/2024 1:00,Shipped,UPS
13443,15201,7/15/2024 2:00,In Transit,USPS
13444,5271,7/15/2024 3:00,Shipped,DHL
13445,12879,7/15/2024 4:00,Delivered,USPS
13446,14066,7/15/2024 5:00,Shipped,USPS
13447,9511,7/15/2024 6:00,Delivered,FedEx
13448,17385,7/15/2024 7:00,Delivered,FedEx
13449,15029,7/15/2024 8:00,Delivered,UPS
13450,19323,7/15/2024 9:00,Delivered,DHL
13451,10502,7/15/2024 10:00,Delivered,DHL
13452,2747,7/15/2024 11:00,Delivered,USPS
13453,4725,7/15/2024 12:00,Delayed,USPS
13454,8324,7/15/2024 13:00,Delayed,UPS
13455,5996,7/15/2024 14:00,Delivered,UPS
13456,5871,7/15/2024 15:00,Shipped,USPS
13457,3786,7/15/2024 16:00,Shipped,DHL
13458,3174,7/15/2024 17:00,Delivered,DHL
13459,15611,7/15/2024 18:00,Delayed,USPS
13460,8453,7/15/2024 19:00,Delivered,UPS
13461,4584,7/15/2024 20:00,In Transit,
13462,5483,7/15/2024 21:00,Shipped,UPS
13463,12391,7/15/2024 22:00,Delivered,FedEx
13464,14011,7/15/2024 23:00,In Transit,USPS
13465,18888,7/16/2024 0:00,Delivered,UPS
13466,5648,7/16/2024 1:00,Delivered,UPS
13467,15036,7/16/2024 2:00,Delivered,DHL
13468,5279,7/16/2024 3:00,Delivered,UPS
13469,1844,7/16/2024 4:00,Delayed,DHL
13470,336,7/16/2024 5:00,Delivered,USPS
13471,1107,7/16/2024 6:00,Delivered,FedEx
13472,15104,7/16/2024 7:00,Delivered,UPS
13473,4839,7/16/2024 8:00,Delivered,FedEx
13474,13420,7/16/2024 9:00,In Transit,FedEx
13475,17158,7/16/2024 10:00,In Transit,FedEx
13476,12017,7/16/2024 11:00,Delivered,FedEx
13477,14148,7/16/2024 12:00,Delayed,UPS
13478,10215,7/16/2024 13:00,In Transit,UPS
13479,17593,7/16/2024 14:00,In Transit,FedEx
13480,12305,7/16/2024 15:00,Shipped,FedEx
13481,14758,7/16/2024 16:00,Delayed,UPS
13482,170,7/16/2024 17:00,Shipped,UPS
13483,14314,7/16/2024 18:00,Delivered,
13484,16759,7/16/2024 19:00,In Transit,DHL
13485,19882,7/16/2024 20:00,In Transit,FedEx
13486,9753,7/16/2024 21:00,Delayed,FedEx
13487,12806,7/16/2024 22:00,Delivered,USPS
13488,18702,7/16/2024 23:00,Delivered,DHL
13489,16347,7/17/2024 0:00,Delivered,FedEx
13490,1315,7/17/2024 1:00,Shipped,DHL
13491,6650,7/17/2024 2:00,Shipped,UPS
13492,2118,7/17/2024 3:00,In Transit,DHL
13493,16184,7/17/2024 4:00,Delayed,UPS
13494,13064,7/17/2024 5:00,Delayed,FedEx
13495,4123,7/17/2024 6:00,Shipped,USPS
13496,10586,7/17/2024 7:00,In Transit,DHL
13497,7950,7/17/2024 8:00,Delivered,UPS
13498,13812,7/17/2024 9:00,Delivered,DHL
13499,15679,7/17/2024 10:00,In Transit,UPS
13500,9404,7/17/2024 11:00,Delayed,DHL
13501,11833,7/17/2024 12:00,In Transit,UPS
13502,14131,7/17/2024 13:00,Delayed,DHL
13503,9567,7/17/2024 14:00,In Transit,DHL
13504,16321,7/17/2024 15:00,Shipped,FedEx
13505,4180,7/17/2024 16:00,In Transit,FedEx
13506,16767,7/17/2024 17:00,Delivered,UPS
13507,3608,7/17/2024 18:00,Shipped,UPS
13508,7667,7/17/2024 19:00,Shipped,DHL
13509,11058,7/17/2024 20:00,Shipped,UPS
13510,3906,7/17/2024 21:00,Delayed,FedEx
13511,9980,7/17/2024 22:00,In Transit,UPS
13512,13185,7/17/2024 23:00,Shipped,FedEx
13513,2527,7/18/2024 0:00,Delivered,USPS
13514,1005,7/18/2024 1:00,In Transit,FedEx
13515,18585,7/18/2024 2:00,Shipped,FedEx
13516,16946,7/18/2024 3:00,Shipped,UPS
13517,10681,7/18/2024 4:00,Delayed,DHL
13518,17778,7/18/2024 5:00,Shipped,
13519,9724,7/18/2024 6:00,Shipped,UPS
13520,2882,7/18/2024 7:00,Delivered,FedEx
13521,11739,7/18/2024 8:00,In Transit,USPS
13522,11601,7/18/2024 9:00,Delayed,USPS
13523,1964,7/18/2024 10:00,In Transit,USPS
13524,13252,7/18/2024 11:00,Shipped,USPS
13525,5798,7/18/2024 12:00,In Transit,FedEx
13526,5008,7/18/2024 13:00,Delayed,FedEx
13527,18218,7/18/2024 14:00,Delayed,UPS
13528,14932,7/18/2024 15:00,Shipped,USPS
13529,14522,7/18/2024 16:00,Shipped,FedEx
13530,2399,7/18/2024 17:00,Delivered,UPS
13531,509,7/18/2024 18:00,Shipped,UPS
13532,11895,7/18/2024 19:00,Delivered,FedEx
13533,7414,7/18/2024 20:00,In Transit,FedEx
13534,11567,7/18/2024 21:00,In Transit,USPS
13535,15809,7/18/2024 22:00,Delayed,DHL
13536,18464,7/18/2024 23:00,In Transit,DHL
13537,1745,7/19/2024 0:00,Delayed,
13538,4882,7/19/2024 1:00,In Transit,UPS
13539,10281,7/19/2024 2:00,Delayed,USPS
13540,1915,7/19/2024 3:00,Delayed,USPS
13541,10868,7/19/2024 4:00,Delivered,USPS
13542,4357,7/19/2024 5:00,In Transit,USPS
13543,626,7/19/2024 6:00,Delayed,USPS
13544,7470,7/19/2024 7:00,Shipped,UPS
13545,2357,7/19/2024 8:00,Shipped,DHL
13546,15923,7/19/2024 9:00,Delivered,USPS
13547,1200,7/19/2024 10:00,In Transit,FedEx
13548,1336,7/19/2024 11:00,Shipped,UPS
13549,11919,7/19/2024 12:00,Delivered,FedEx
13550,10508,7/19/2024 13:00,In Transit,FedEx
13551,6019,7/19/2024 14:00,In Transit,USPS
13552,14329,7/19/2024 15:00,In Transit,UPS
13553,1096,7/19/2024 16:00,Delivered,UPS
13554,11051,7/19/2024 17:00,Delayed,FedEx
13555,4604,7/19/2024 18:00,Delivered,FedEx
13556,15486,7/19/2024 19:00,Delayed,USPS
13557,6035,7/19/2024 20:00,Shipped,DHL
13558,12823,7/19/2024 21:00,Delivered,FedEx
13559,10769,7/19/2024 22:00,Delivered,DHL
13560,11968,7/19/2024 23:00,Delivered,FedEx
13561,9935,7/20/2024 0:00,Shipped,UPS
13562,13677,7/20/2024 1:00,Shipped,USPS
13563,13381,7/20/2024 2:00,Delivered,USPS
13564,5660,7/20/2024 3:00,Shipped,DHL
13565,18666,7/20/2024 4:00,Delivered,DHL
13566,1177,7/20/2024 5:00,Delayed,USPS
13567,8379,7/20/2024 6:00,Delayed,DHL
13568,11579,7/20/2024 7:00,Shipped,DHL
13569,12787,7/20/2024 8:00,Shipped,FedEx
13570,6992,7/20/2024 9:00,Delivered,FedEx
13571,10345,7/20/2024 10:00,Delivered,DHL
13572,15251,7/20/2024 11:00,In Transit,USPS
13573,2426,7/20/2024 12:00,Delivered,UPS
13574,13774,7/20/2024 13:00,In Transit,UPS
13575,14000,7/20/2024 14:00,Delayed,USPS
13576,10467,7/20/2024 15:00,Delivered,USPS
13577,987,7/20/2024 16:00,Delayed,
13578,375,7/20/2024 17:00,Shipped,FedEx
13579,2232,7/20/2024 18:00,Shipped,USPS
13580,11598,7/20/2024 19:00,Delayed,UPS
13581,12221,7/20/2024 20:00,Shipped,USPS
13582,17218,7/20/2024 21:00,In Transit,DHL
13583,11255,7/20/2024 22:00,Shipped,DHL
13584,12242,7/20/2024 23:00,Shipped,FedEx
13585,16329,7/21/2024 0:00,Shipped,FedEx
13586,780,7/21/2024 1:00,Delayed,USPS
13587,11851,7/21/2024 2:00,Shipped,DHL
13588,7176,7/21/2024 3:00,Delayed,USPS
13589,14176,7/21/2024 4:00,In Transit,FedEx
13590,16101,7/21/2024 5:00,In Transit,USPS
13591,2583,7/21/2024 6:00,Delayed,UPS
13592,9190,7/21/2024 7:00,Shipped,FedEx
13593,4338,7/21/2024 8:00,Shipped,FedEx
13594,490,7/21/2024 9:00,Delayed,UPS
13595,19399,7/21/2024 10:00,Delayed,DHL
13596,15920,7/21/2024 11:00,Delivered,UPS
13597,17148,7/21/2024 12:00,Shipped,UPS
13598,16164,7/21/2024 13:00,Delivered,FedEx
13599,13786,7/21/2024 14:00,Delayed,DHL
13600,3776,7/21/2024 15:00,Shipped,USPS
13601,14444,7/21/2024 16:00,Delayed,FedEx
13602,10610,7/21/2024 17:00,In Transit,DHL
13603,19625,7/21/2024 18:00,Delayed,FedEx
13604,5069,7/21/2024 19:00,Shipped,UPS
13605,9646,7/21/2024 20:00,In Transit,FedEx
13606,6848,7/21/2024 21:00,Delayed,FedEx
13607,15648,7/21/2024 22:00,In Transit,DHL
13608,19668,7/21/2024 23:00,In Transit,UPS
13609,3870,7/22/2024 0:00,Delivered,USPS
13610,10865,7/22/2024 1:00,In Transit,UPS
13611,7016,7/22/2024 2:00,In Transit,USPS
13612,6003,7/22/2024 3:00,Shipped,DHL
13613,18443,7/22/2024 4:00,In Transit,UPS
13614,15879,7/22/2024 5:00,Shipped,FedEx
13615,6334,7/22/2024 6:00,In Transit,DHL
13616,9317,7/22/2024 7:00,Shipped,USPS
13617,9381,7/22/2024 8:00,In Transit,UPS
13618,4443,7/22/2024 9:00,Delivered,USPS
13619,12715,7/22/2024 10:00,Delivered,USPS
13620,1196,7/22/2024 11:00,In Transit,FedEx
13621,4948,7/22/2024 12:00,Delivered,UPS
13622,17008,7/22/2024 13:00,In Transit,FedEx
13623,13781,7/22/2024 14:00,Shipped,DHL
13624,12901,7/22/2024 15:00,Delivered,USPS
13625,6257,7/22/2024 16:00,Shipped,FedEx
13626,3200,7/22/2024 17:00,Shipped,DHL
13627,10711,7/22/2024 18:00,Delayed,DHL
13628,15736,7/22/2024 19:00,Shipped,DHL
13629,2841,7/22/2024 20:00,Delivered,FedEx
13630,9626,7/22/2024 21:00,In Transit,USPS
13631,17148,7/22/2024 22:00,Delivered,USPS
13632,7557,7/22/2024 23:00,Delayed,UPS
13633,2513,7/23/2024 0:00,In Transit,FedEx
13634,3342,7/23/2024 1:00,Delivered,FedEx
13635,12648,7/23/2024 2:00,In Transit,DHL
13636,6848,7/23/2024 3:00,Delivered,USPS
13637,5199,7/23/2024 4:00,In Transit,UPS
13638,4709,7/23/2024 5:00,Delivered,UPS
13639,9957,7/23/2024 6:00,In Transit,DHL
13640,18031,7/23/2024 7:00,Delayed,UPS
13641,16023,7/23/2024 8:00,Delivered,UPS
13642,15468,7/23/2024 9:00,Delayed,UPS
13643,16643,7/23/2024 10:00,Shipped,UPS
13644,8282,7/23/2024 11:00,Delivered,UPS
13645,7978,7/23/2024 12:00,Delayed,FedEx
13646,12455,7/23/2024 13:00,Delayed,UPS
13647,4177,7/23/2024 14:00,Delayed,UPS
13648,1048,7/23/2024 15:00,In Transit,DHL
13649,12750,7/23/2024 16:00,Shipped,FedEx
13650,379,7/23/2024 17:00,In Transit,
13651,11628,7/23/2024 18:00,Delayed,USPS
13652,11019,7/23/2024 19:00,Delivered,UPS
13653,18316,7/23/2024 20:00,Delivered,FedEx
13654,18311,7/23/2024 21:00,Shipped,UPS
13655,12396,7/23/2024 22:00,In Transit,USPS
13656,9317,7/23/2024 23:00,Shipped,
13657,6945,7/24/2024 0:00,Delayed,
13658,18605,7/24/2024 1:00,Shipped,DHL
13659,4401,7/24/2024 2:00,Delayed,USPS
13660,11154,7/24/2024 3:00,Delivered,DHL
13661,18083,7/24/2024 4:00,In Transit,UPS
13662,15929,7/24/2024 5:00,Delivered,UPS
13663,18513,7/24/2024 6:00,Delivered,UPS
13664,17717,7/24/2024 7:00,In Transit,UPS
13665,6776,7/24/2024 8:00,Delivered,UPS
13666,528,7/24/2024 9:00,In Transit,USPS
13667,10691,7/24/2024 10:00,In Transit,UPS
13668,3581,7/24/2024 11:00,Delayed,FedEx
13669,15891,7/24/2024 12:00,Shipped,FedEx
13670,1926,7/24/2024 13:00,Delivered,USPS
13671,13779,7/24/2024 14:00,Delayed,USPS
13672,3244,7/24/2024 15:00,Shipped,UPS
13673,15803,7/24/2024 16:00,Delivered,DHL
13674,15831,7/24/2024 17:00,In Transit,DHL
13675,4365,7/24/2024 18:00,Shipped,USPS
13676,17129,7/24/2024 19:00,Shipped,UPS
13677,14045,7/24/2024 20:00,Delayed,DHL
13678,19000,7/24/2024 21:00,Delivered,USPS
13679,8767,7/24/2024 22:00,Delayed,UPS
13680,2751,7/24/2024 23:00,In Transit,USPS
13681,17931,7/25/2024 0:00,Delayed,USPS
13682,8637,7/25/2024 1:00,Delayed,USPS
13683,4722,7/25/2024 2:00,Shipped,DHL
13684,12361,7/25/2024 3:00,Shipped,FedEx
13685,11843,7/25/2024 4:00,In Transit,
13686,11771,7/25/2024 5:00,Shipped,DHL
13687,5706,7/25/2024 6:00,In Transit,DHL
13688,4637,7/25/2024 7:00,In Transit,DHL
13689,8403,7/25/2024 8:00,Shipped,DHL
13690,11524,7/25/2024 9:00,Shipped,FedEx
13691,6696,7/25/2024 10:00,Delivered,FedEx
13692,19839,7/25/2024 11:00,Delayed,USPS
13693,4240,7/25/2024 12:00,Shipped,USPS
13694,9279,7/25/2024 13:00,Delayed,UPS
13695,16675,7/25/2024 14:00,Shipped,USPS
13696,6990,7/25/2024 15:00,Delivered,USPS
13697,1972,7/25/2024 16:00,In Transit,USPS
13698,3190,7/25/2024 17:00,Shipped,USPS
13699,13525,7/25/2024 18:00,In Transit,USPS
13700,6089,7/25/2024 19:00,Delayed,USPS
13701,19645,7/25/2024 20:00,Delayed,USPS
13702,13827,7/25/2024 21:00,Delayed,USPS
13703,18837,7/25/2024 22:00,Shipped,FedEx
13704,11972,7/25/2024 23:00,In Transit,FedEx
13705,1029,7/26/2024 0:00,In Transit,FedEx
13706,4227,7/26/2024 1:00,Shipped,UPS
13707,13871,7/26/2024 2:00,In Transit,UPS
13708,14154,7/26/2024 3:00,Delayed,USPS
13709,1325,7/26/2024 4:00,Shipped,USPS
13710,3749,7/26/2024 5:00,In Transit,FedEx
13711,12323,7/26/2024 6:00,Delivered,DHL
13712,2386,7/26/2024 7:00,In Transit,UPS
13713,14415,7/26/2024 8:00,Delayed,FedEx
13714,14082,7/26/2024 9:00,Delivered,FedEx
13715,15407,7/26/2024 10:00,Delayed,DHL
13716,16126,7/26/2024 11:00,Delivered,DHL
13717,2249,7/26/2024 12:00,In Transit,USPS
13718,15213,7/26/2024 13:00,Delayed,USPS
13719,11225,7/26/2024 14:00,Shipped,FedEx
13720,19497,7/26/2024 15:00,Delayed,
13721,6774,7/26/2024 16:00,Delivered,USPS
13722,2321,7/26/2024 17:00,In Transit,DHL
13723,4314,7/26/2024 18:00,In Transit,
13724,13450,7/26/2024 19:00,Delayed,FedEx
13725,8664,7/26/2024 20:00,In Transit,UPS
13726,14443,7/26/2024 21:00,Delayed,FedEx
13727,14463,7/26/2024 22:00,In Transit,UPS
13728,6384,7/26/2024 23:00,Delivered,DHL
13729,17872,7/27/2024 0:00,Shipped,UPS
13730,15039,7/27/2024 1:00,In Transit,UPS
13731,16489,7/27/2024 2:00,Shipped,UPS
13732,13105,7/27/2024 3:00,Delivered,USPS
13733,386,7/27/2024 4:00,Delivered,FedEx
13734,13820,7/27/2024 5:00,In Transit,FedEx
13735,12886,7/27/2024 6:00,Shipped,FedEx
13736,10385,7/27/2024 7:00,Shipped,USPS
13737,6587,7/27/2024 8:00,Shipped,USPS
13738,6407,7/27/2024 9:00,Shipped,UPS
13739,18708,7/27/2024 10:00,Shipped,FedEx
13740,5238,7/27/2024 11:00,In Transit,USPS
13741,16337,7/27/2024 12:00,Delayed,FedEx
13742,17250,7/27/2024 13:00,In Transit,UPS
13743,4925,7/27/2024 14:00,In Transit,DHL
13744,7370,7/27/2024 15:00,Delivered,DHL
13745,14525,7/27/2024 16:00,Delivered,FedEx
13746,3821,7/27/2024 17:00,Shipped,UPS
13747,12017,7/27/2024 18:00,Delayed,UPS
13748,2669,7/27/2024 19:00,Delayed,USPS
13749,5863,7/27/2024 20:00,Delayed,USPS
13750,16171,7/27/2024 21:00,Delivered,UPS
13751,11733,7/27/2024 22:00,Shipped,USPS
13752,9601,7/27/2024 23:00,Shipped,UPS
